# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 2K of event 'cycles:P'
# Event count (approx.): 16266256465
#
# Overhead  Command       Shared Object     Symbol
# ........  ............  ................  ......................................................................................................................................................................................................
#
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff8603abc2
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff86220551
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff8546fbbd
     0.05%  frankenredis  [unknown]         [k] 0xffffffff854fe33a
     0.05%  frankenredis  [unknown]         [k] 0xffffffff8519f365
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff85f2f29e
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff8603b463
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff85124095
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff85503fcb
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff85efbbd5
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff85eff152
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff8603aa5e
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff84f8c37e
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff850a7879
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff851a2b6a
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff85f2b5ea
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff8502171f
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff850790f5
     0.05%  frankenredis  [unknown]         [k] 0xffffffff84f2400a
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff8602b11c
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff8603a09e
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffffc0fb0856
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffffc0fd724b
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff86011a59
     0.05%  frankenredis  [unknown]         [k] 0xffffffff85eefc98
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff86023c7b
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff8548f9c3
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff860596ed
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff853f13d4
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff853f14e7
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff853ec7d5
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff8515a7e7
     0.05%  frankenredis  [unknown]         [k] 0xffffffff85453d1b
     0.05%  fr-writer-1   frankenredis      [.] <std::sync::mpmc::waker::SyncWaker>::notify
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff86022cc9
     0.05%  frankenredis  frankenredis      [.] <alloc::collections::btree::map::BTreeMap<alloc::vec::Vec<u8>, alloc::collections::btree::set_val::SetValZST>>::remove::<[u8]>
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff8515c8e2
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff8548f9c2
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff860114d2
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff8508fe26
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff85137760
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff851a2a40
     0.05%  fr-writer-1   libc.so.6         [.] syscall
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff8508acb8
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff850b6849
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff8603443c
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff85071fad
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff854aff2c
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff84fc6206
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff851375dc
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff8507b56f
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff8602ead2
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffffc0fd47eb
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff8502171f
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff8602fd46
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff854ffa90
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff86034711
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff850a794a
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff85f2e354
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff8604261a
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff85f2e989
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff85456f32
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff85f05382
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffffc0f923ed
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff8507c775
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffffc081760c
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff85717872
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffffc0fddc8b
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff85f2f058
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff856a20a6
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff85f2f11b
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff85f2b714
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffffc0fd73e9
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff8519f5a3
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff854b1bc2
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffffc0f92026
     0.05%  fr-writer-1   frankenredis      [.] mi_find_page
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff85456f45
     0.05%  fr-writer-0   frankenredis      [.] <std::sync::mpmc::waker::SyncWaker>::notify
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff85f273d9
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffffc0fba61a
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffffc0fd6e1c
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffffc0fdbedf
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff86229b48
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff8623a549
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffffc0fbd2b5
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff84f23441
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff85f00560
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff84c00163
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff8620d07e
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff853ee96e
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff8600a7d3
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff85137767
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffffc0f92619
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff86036825
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff85f2f03d
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff8572a5b9
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff85088633
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff85f2e2b5
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffffc0f92428
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff853ef2fd
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff85131a40
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffffc0f9248d
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff860341b2
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff86011b35
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff8572a777
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff8620cf53
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff85162a17
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff85ffba1b
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff854afe66
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff853f11db
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff84f234ba
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff85021645
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff8622f44a
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff8571c0a5
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffffc0feafe9
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8603ad9a
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85ef6dee
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8506c86c
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8623a54f
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8547f249
     0.04%  fr-writer-1   libc.so.6         [.] __syscall_cancel
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff851965e6
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffffc0fdcfa3
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff850a8a35
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8604261a
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8546fbbd
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff850cd871
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff86001821
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff851318c5
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff851965fa
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85f9f67a
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85838ec8
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff86009f1d
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8600daa0
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffffc0fddc92
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8623a441
     0.04%  fr-writer-1   libc.so.6         [.] __syscall_cancel_arch_start
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff850732e9
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85729268
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8603d72f
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8572925f
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85f02587
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85f2b3c4
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffffc0feabb0
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85f2b96f
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff86036f2a
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff84f8c9d1
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff86229e6b
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85ffb9fb
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85088383
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8516290f
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff850b2cac
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff850875c6
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8602f27f
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffffc0fe8dd0
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8602cf6e
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff851a0591
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0fde415
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff850b682c
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0fdb419
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff86022f37
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8506c817
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8506f938
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8604ce77
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0816f67
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff850210af
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffffc08551a6
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8603c843
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff86039f53
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8515c8e3
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff850b687f
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8508129e
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffffc0fd3606
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85ffba3c
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff851a2b4d
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff851a2a3c
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8547f2ae
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85ef4077
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff850a77d7
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff84c01587
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8603d66c
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff86034b0a
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff851965fa
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffffc0fd7446
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff860112f8
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8519f42d
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff860114b7
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8513cf40
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85160ca8
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff86010d0c
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8510e03b
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8602eb19
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85ef4072
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8508e7ed
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff853ee802
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff84f8c350
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff84fef580
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff84c00f3b
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0fd73d9
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffffc0fd3590
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff86034711
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8603d891
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffffc0f9249d
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff850a7948
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85f2cc44
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff86041535
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85160bb6
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85f2bc4b
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8602382c
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85f60728
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8600a730
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff84f2335d
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffffc0fd725b
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffffc0fd74e8
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffffc0fdb400
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8508148f
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff84f23444
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff84f88cf0
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8623ba66
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8572a5a6
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff850bc4a0
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8546fdb6
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff860114e7
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85f2efaa
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0fdd2d9
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff84c001c4
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff86040239
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85f2ca96
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8620c880
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8519f7ae
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffffc0fdbeb5
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8623a359
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff850bfde0
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffffc0f928be
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff86239b89
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8546fb9e
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffffc0fdd0be
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff86239c3c
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8623b8aa
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff86035e4f
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8508995a
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8602cf68
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff86047645
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8507e72a
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85efbbd6
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8515a788
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff853f11e2
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0fd3c53
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0fe9005
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8510f1dd
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffffc0fee6e5
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff860110f5
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85087573
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8506db9b
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85f60746
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8603b832
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8604c8b1
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0fd6e42
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0fde292
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8517f742
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff86010f31
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8507b091
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85086855
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff850c03ab
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85f606e6
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff86045e03
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85132375
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8513cf05
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8506f8c5
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff850b6805
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85ffba5f
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8603cccb
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff850210bd
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8602f87a
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff86220584
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8600a17e
     0.04%  fr-writer-1   libc.so.6         [.] __syscall_cancel_arch_end
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff86036e6d
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8623a6a7
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8507e46f
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8604ce77
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85137474
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff84f8cb40
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff860114da
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff851a0593
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85f2e2da
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff850732e5
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85456ecb
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff850a6d19
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85456d95
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85ef2d85
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffffc0fed2cc
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8602f87a
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85f2ae41
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff862095c0
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85f2a7a6
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff850716f1
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0ffd770
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85f2ef8f
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8603f784
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff86023707
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff850874ea
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8603ac7b
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff86011279
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff86023cda
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0fd3606
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8623a3c7
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff86054467
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8602f82a
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8547b255
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8602f475
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85453c39
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85f606eb
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85f02899
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85f2b8bf
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff86073376
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0fd47a1
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffffc0fbe406
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff86036620
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff8603cd11
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff86010a05
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffffc08174e7
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff84fc6538
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff8600a7cb
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff86011271
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff8571c0e7
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff8519f584
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff850874f2
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff8603d1fb
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff8603a6d1
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff850b8f3e
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff85124af8
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff8600a705
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff853f1313
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff8571c0eb
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff8602f685
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffffc0fba606
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffffc0fb0810
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff85ef6adb
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff86011271
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffffc0fdbeb6
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff860114ea
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff858416a2
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff85f2ef10
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffffc0fdcfc1
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff86040239
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffffc0fde2f4
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff8507a63c
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff86045dc9
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff86239b8e
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff8603fbc0
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff850884ef
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff85f2ac80
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff8602f1fc
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff856a20bf
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff85f2b3b9
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff85f03f76
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff85f2e2da
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff8623a363
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff850875bf
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff8603d580
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff8510f1dd
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff8623b890
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff85f02587
     0.03%  frankenredis  [unknown]         [k] 0xffffffff84c00002
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffffc0ffd4eb
     0.03%  fr-writer-1   frankenredis      [.] mi_theap_malloc_zero_aligned_at_generic
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff860119fa
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff85f2e332
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff85080f21
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff86039ff6
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffffc0fd718f
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8507e731
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffffc0f923af
     0.02%  frankenredis  [vdso]            [.] 0x000000000000098f
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8600a282
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff850723e5
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85131a50
     0.02%  frankenredis  [unknown]         [k] 0xffffffff8623a4cd
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff853e9b8f
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffffc0fee6e6
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85ffba24
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8602cb91
