# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 2K of event 'cycles:P'
# Event count (approx.): 15783509527
#
# Overhead  Command       Shared Object     Symbol                                                                                                                                                                                                  
# ........  ............  ................  ........................................................................................................................................................................................................
#
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff851622bc
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff8571c0eb
     0.05%  frankenredis  [unknown]         [k] 0xffffffff8602253d
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffffc0fdd07e
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff85124bf8
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffffc08175ec
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffffc0fd6d82
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff8508a628
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff8602f1bc
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff860411b6
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff86009a26
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff8623b8a0
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff85f02890
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff8502173c
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff85f004a1
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff85f0b71e
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffffc0fdbeb8
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff8603d485
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff85f2b582
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffffc0fd3c91
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff8602f4af
     0.05%  frankenredis  [unknown]         [k] 0xffffffff8603b847
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff854b1bff
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff853f14e7
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff85efef20
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff851a2abb
     0.05%  frankenredis  [unknown]         [k] 0xffffffff85eefdf7
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff8602fb14
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff86023681
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff85ef6e20
     0.05%  frankenredis  [unknown]         [k] 0xffffffff8519e4f9
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff8603d6a8
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff8507e5cf
     0.05%  frankenredis  [unknown]         [k] 0xffffffff8623a4cd
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff85087f04
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff8516293c
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff86011b9f
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff8569b694
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff8603418c
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff8600a79e
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff8603f749
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffffc0ffd776
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff850871de
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff853ec91b
     0.05%  frankenredis  [unknown]         [k] 0xffffffff85453d51
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff850a7181
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8508a3b2
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff862252e9
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8517f71f
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff853f12e2
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8603fca5
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0fee77d
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff851629f7
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff850ca041
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8603f684
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85f2e96d
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8513613d
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff850b8f20
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85124c38
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8602f7fb
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff860114ea
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85131a00
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff860425aa
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff86040239
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8602f45d
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8547b250
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85f053a1
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85ef2da9
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85160c9c
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0fe8f8c
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8600a2d8
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85eff15a
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8620ae25
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85f2b245
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff84c01556
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff84c00005
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff850b680b
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85eff1c5
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85ef4072
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff860248f6
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8508a32d
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff84f2339e
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85efbc04
     0.04%  fr-writer-1   frankenredis      [.] memset@plt
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8547f25c
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8507eaa1
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff84c0008b
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8602f4af
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff851a04c6
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff850a781f
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8519f782
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8602b540
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85838ec8
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85eefa23
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85021757
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85f0538a
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85021083
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85f2e2ab
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8621c6a9
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff84c001c4
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85f2bc38
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff86239c32
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff862252ea
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff86039402
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff86039fdb
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85091497
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8515ab9c
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0fd3606
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8507e70e
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8519fd06
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8603d39a
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8519f743
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85137767
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8620a0eb
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85124af4
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff86022cc0
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8623a511
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffffc0f92247
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffffc0fde415
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff86001802
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8603cac0
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85eefb24
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8508149a
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0fee748
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff850bc777
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85021f65
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8508129a
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff862204e3
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0feabe1
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8623a546
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffffc0fddc09
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8622f150
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffffc0fee6e5
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0f924cb
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8623b890
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85087e79
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff86041573
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff86022bc8
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85453c35
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85503f70
     0.04%  frankenredis  [unknown]         [k] 0xffffffff851a2b53
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85729268
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85f2cb93
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff850b2ca9
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85f0538a
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff84c00173
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85131a4f
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0fee6e6
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff850bc638
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff853ec8ea
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8600a279
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8602c696
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff860114df
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8604c548
     0.04%  fr-writer-0   frankenredis      [.] <std::sync::mpmc::waker::SyncWaker>::register
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8515a7eb
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85f0b685
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8604ce77
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8508ea0b
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff86036e6d
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8600a7cb
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8604c859
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8603f7d0
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8508756a
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8508129a
     0.04%  fr-writer-0   frankenredis      [.] <std::sync::mpmc::array::Channel<frankenredis::WriterJob>>::recv::{closure#1}
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0f9248a
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8603d223
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffffc0fdc186
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffffc0fd71f9
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0fd77c7
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8603a4d8
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8508e7bd
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85456e4d
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffffc0ffd77a
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8603abc5
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85021724
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8508e7e5
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8508e84a
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffffc0fdd3a4
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff86036f97
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8620d004
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff850723b9
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85f2df16
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8602f461
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85f9f6ab
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8623a345
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8601130d
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff84c00002
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff84fef58b
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85312e70
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8603d73c
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff850bc53e
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8507d001
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8603ad9a
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffffc0f923d3
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff84fc6538
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85f0043f
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85f27045
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85088909
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0fe8e10
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8605997c
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0f92540
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8603fca9
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0fdd24b
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff851a2922
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff853ee802
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff851965e6
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8604ab6d
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8519f495
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8507964e
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85132370
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8621c6a1
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85f2e2b5
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff851965fa
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff86034415
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff8603476a
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff85088619
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff860112d6
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff8508a8a6
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff850b6805
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff860368b6
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff860240fd
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff85021757
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff8507e5f6
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff86239c32
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff850bc6bc
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff85f00581
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff8513cf21
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff85f2c944
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff85f004d5
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff8602f44f
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff86036637
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffffc0816c75
     0.03%  frankenredis  [unknown]         [k] 0xffffffff8515a63f
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff85f2ad81
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff851a2ac5
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff8602f8ef
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff8519e514
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff85ef2d86
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff850791f5
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff851a2278
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff86023a39
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff8519f77b
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff8602b28b
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff85f606e0
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff85080faf
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff86011305
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffffc0f923de
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff85eff0e8
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff8513757f
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff8603d444
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff86022cc9
     0.03%  frankenredis  [unknown]         [k] 0xffffffff855005ed
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffffc0817038
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff850884f5
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff86036848
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff850b2ca0
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffffc0fd7202
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff85088995
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff8603a9a8
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff8507ef7a
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff85133c73
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff84f88cbd
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff8569b699
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff86011426
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffffc13da475
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff84c00005
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff85f2b5ea
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff8507cff4
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff85453c88
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff850a735b
     0.03%  fr-writer-0   libc.so.6         [.] __syscall_cancel_arch_end
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff85d0744b
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff86022fe0
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffffc0fee6e6
     0.03%  frankenredis  [unknown]         [k] 0xffffffff8548f9c5
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff860365fb
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff85ffba24
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffffc0fd6e1c
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff86011b2a
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff8547b256
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff85021eef
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff86206a0d
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff85021724
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff853f1538
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffffc0f9222d
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff85ef4062
     0.03%  frankenredis  [unknown]         [k] 0xffffffff85500503
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffffc0f92451
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffffc0f92568
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff8602f875
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffffc0feadd0
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff850790d5
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff85ef3fbc
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff85ef6e5e
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff850bc635
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff85314671
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff85838ed1
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff85073035
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff86001824
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff85717a50
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff8602eb0b
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff8546fe20
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffffc0fe0329
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff85f2e9a4
     0.03%  frankenredis  [unknown]         [k] 0xffffffff85080fba
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffffc0817788
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff85ef4026
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff85729265
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff86034a13
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff8506c8db
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff8546fd9f
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff85080fa7
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff851a2a40
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff85081200
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff8569f860
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffffc0fbd270
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff85eff3e3
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffffc0fee6e0
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff851a2a23
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff851629e9
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff8513cf40
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff85f2adea
     0.03%  frankenredis  [unknown]         [k] 0xffffffff85123fb4
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8502181d
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8519f315
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85087e98
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8602c646
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff853e9ba9
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff86059805
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8507de01
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff850c03b3
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8602f4b5
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffffc0fdbeb0
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff84c001c4
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85712ad6
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8508aafa
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffffc0f924a6
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff86002ff6
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8507a4c7
     0.02%  frankenredis  [unknown]         [k] 0xffffffff850b22e6
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85712ad9
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffffc0ffd795
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff851a2a2d
     0.02%  fr-writer-0   libc.so.6         [.] __send
     0.02%  frankenredis  [unknown]         [k] 0xffffffff854afed7
     0.02%  frankenredis  frankenredis      [.] <foldhash::quality::RandomState as core::hash::BuildHasher>::hash_one::<&alloc::vec::Vec<u8>>
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8507a8be
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff86022e75
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85ef17c0
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8507c7de
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8546fbdd
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8507e5cf
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffffc0feae1f
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffffc0ffd770
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffffc0f92192
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff853f1304
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8519f8fa
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffffc13da1eb
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff860118a6
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8620c899
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85eff0d5
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8506cab9
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff851a2a2b
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffffc0fdbef8
     0.02%  fr-writer-0   libc.so.6         [.] __GI___libc_write
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85088697
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85ef6e20
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8513cf12
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85080faf
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8602f6c7
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff850a6d7b
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8623a54c
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8603a985
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85480b7e
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff850720a2
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8602f2ac
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff850792bd
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8546fd35
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffffc0fbab06
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffffc0f9271c
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85137695
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8623a4ce
     0.02%  frankenredis  [unknown]         [k] 0xffffffff8541a7cd
