# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 5K of event 'cycles:P'
# Event count (approx.): 16406672694
#
# Overhead  Command       Shared Object     Symbol                                                                                                                          IPC   [IPC Coverage]
# ........  ............  ................  ..............................................................................................................................  ....................
#
     4.66%  frankenredis  [vdso]            [.] 0x0000000000000983                                                                                                          -      -            
            |          
            |--0.80%--<fr_store::Store>::drop_if_expired
            |          
            |--0.57%--__memcmp_avx2_movbe
            |          
             --0.51%--0x7980a6fa9986
                       clock_gettime@@GLIBC_2.17
                       <std::sys::pal::unix::time::Timespec>::now
                       <fr_runtime::Runtime>::execute_plain_get_borrowed_into_with_default_read_gate

     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff851a2aba                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffffc0fdc084                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff860248d4                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff860248f6                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff86011b20                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff860368a0                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff850791ca                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8623a3b0                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8602306e                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8603eb00                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff850bfdc4                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffffc0f9244e                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8603f7d5                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff850a7122                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85088d4c                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff86225229                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8515fe45                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff860d1d16                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85ef4062                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8603f6d0                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff86011b2a                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff851373d1                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffffc0fdb417                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8603d9fa                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85088cc6                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8507b56f                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffffc0fe8ea4                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85080f6a                                                                                                          -      -            
     0.02%  frankenredis  [unknown]         [k] 0xffffffff86022373                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffffc0fb088c                                                                                                          -      -            
     0.02%  frankenredis  [unknown]         [k] 0xffffffff8515fe40                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85314719                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85104b25                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff853ec41c                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85137763                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8600da58                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8600e0aa                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85f27699                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffffc0ffd121                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8623a4f5                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8506f941                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85838f0a                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8602b54c                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85f606e0                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff853f1306                                                                                                          -      -            
     0.02%  frankenredis  [unknown]         [k] 0xffffffff84c001c4                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8510b362                                                                                                          -      -            
     0.02%  frankenredis  [unknown]         [k] 0xffffffff855004c9                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff86034a46                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff850bfdbf                                                                                                          -      -            
     0.02%  frankenredis  [unknown]         [k] 0xffffffff854fe51f                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85504041                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85712546                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffffc0fdbefc                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff84fc6583                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff850790f5                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff860239c0                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85f2e2a8                                                                                                          -      -            
     0.02%  frankenredis  [unknown]         [k] 0xffffffff854aff1b                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff850a7941                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85f0b723                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff854ffa95                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffffc0fb9185                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85104b3a                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffffc0fd71f9                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffffc0fd6e3a                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85124c42                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff86009b44                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8623a420                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85136109                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85f2f081                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8515febd                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8508756a                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8508fe58                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8602f7e4                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8603d63c                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8572925f                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff850834f5                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8572a5e5                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffffc0f924b3                                                                                                          -      -            
     0.02%  fr-writer-1   frankenredis      [.] mi_theap_malloc_zero_aligned_at_generic                                                                                     -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff850c03b2                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85104b2e                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff851629d9                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff853ec7e4                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffffc0fd35cb                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85080faa                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85083649                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85088915                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8603b825                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8623a357                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff86009a20                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff853ec2c5                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8513aed7                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff862251d0                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff850b8f3e                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff850bc635                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85f276aa                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8602045f                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff86023269                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85088915                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85f2df4f                                                                                                          -      -            
     0.02%  frankenredis  [unknown]         [k] 0xffffffff85ef6e0b                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85ef6e5d                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff86022e1e                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8623a36c                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85090c20                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8603683e                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff850a7141                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8602f45d                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8603cdc9                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8600300c                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8517f702                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8603a04c                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8602eb19                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffffc08551dd                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffffc0ffd137                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85f2e026                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85eff1a2                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffffc0fde464                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8602f635                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8546fe39                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8603cae6                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff86023002                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff850795ef                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85712179                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8547f2cd                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8603a0ea                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff853ee8d3                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffffc0fdc081                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85f0b73d                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85021ae2                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85f2a871                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff86023596                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85f02569                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff86036e97                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85f2a7c5                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff850883fb                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff860110d6                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff86011426                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85f606e6                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffffc0fddc8b                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffffc0feafad                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85195a30                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffffc0fdd242                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85f04053                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85124bf1                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85137493                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8507a7cd                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8602ef35                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85841680                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85f0538a                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffffc0fd74ed                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8602f46e                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff86035e4f                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8507916e                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85f2ae33                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8547fa31                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8508129e                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffffc0fd72f4                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85f0258b                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8603f6bb                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85712179                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8603441b                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85f9f67a                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff86039ff6                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8546fd9a                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8602f7d0                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff86036d35                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff86220551                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8605997c                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff84f88cfa                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85f2ce1b                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85d0744b                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85f2f29a                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85eef908                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8623a450                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85087f0a                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85eefb27                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85717843                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8623a454                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8603d49a                                                                                                          -      -            
     0.02%  fr-writer-0   frankenredis      [.] <std::sync::mpmc::waker::SyncWaker>::register                                                                               -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85ef6e5e                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85071fc6                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85f2df9d                                                                                                          -      -            
     0.02%  frankenredis  [vdso]            [.] 0x000000000000094f                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff86009ac9                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8603f646                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffffc0f92205                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8547f45b                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff86036645                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85f0b72b                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff84f23675                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8602ed39                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8603c949                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffffc0fd6e5f                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8603c843                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8513cee0                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85086b39                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffffc0f925c4                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8572a5a9                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffffc0fd4651                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8546fe05                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85456da0                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff851a04c5                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8602043a                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff854598aa                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff86010aa1                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff86039f45                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85f2b285                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8603f6c9                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff86011a1b                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff86054a30                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85087c95                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff851965fc                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8508e84a                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8602fb4a                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffffc08551a6                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85eff3b0                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff850720a2                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85137409                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff860548d7                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8603681e                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8603d223                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8603acbc                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff851a0540                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffffc0fd3cb2                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff851a2ad4                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85838ec8                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85efbe01                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8603c809                                                                                                          -      -            
     0.02%  frankenredis  [unknown]         [k] 0xffffffff854596be                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8604cafb                                                                                                          -      -            
