# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 2K of event 'cycles:P'
# Event count (approx.): 15228250647
#
# Overhead  Command       Shared Object     Symbol                                                                                                                          IPC   [IPC Coverage]
# ........  ............  ................  ..............................................................................................................................  ....................
#
     0.02%  frankenredis  [unknown]         [k] 0xffffffff8550051a                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85089a40                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85071f38                                                                                                          -      -            
     0.02%  frankenredis  [unknown]         [k] 0xffffffff8519f8c1                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffffc0fbe406                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff854afec9                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85f2e2da                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8603da12                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff862206af                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8603d5e8                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff85021b13                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff86239b91                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8623a353                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85088936                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffffc0fbd270                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff850bfde3                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff854ffac7                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff86022bc4                                                                                                          -      -            
     0.02%  frankenredis  [unknown]         [k] 0xffffffff85f0cb46                                                                                                          -      -            
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff850bc78b                                                                                                          -      -            
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8603fc97                                                                                                          -      -            
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffff86009552                                                                                                          -      -            
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffff86020381                                                                                                          -      -            
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffff86022cc9                                                                                                          -      -            
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffff85080fa4                                                                                                          -      -            
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffffc0fd464c                                                                                                          -      -            
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffffc0fdd0a0                                                                                                          -      -            
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffff8515b888                                                                                                          -      -            
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffff84c0012b                                                                                                          -      -            
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffff85131a7f                                                                                                          -      -            
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffff860118c3                                                                                                          -      -            
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffff84f2335d                                                                                                          -      -            
     0.01%  fr-writer-1   [unknown]         [k] 0xffffffff86011431                                                                                                          -      -            
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffff8605994d                                                                                                          -      -            
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffff8602fbd9                                                                                                          -      -            
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffff86011274                                                                                                          -      -            
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffff851a2b4d                                                                                                          -      -            
     0.01%  fr-writer-0   [unknown]         [k] 0xffffffff8603fc74                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8508352a                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8506c7fe                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85ef17c0                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff84f23441                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffffc0feae03                                                                                                          -      -            
     0.00%  frankenredis  frankenredis      [.] mi_theap_malloc_aligned                                                                                                     -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85f0b72b                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8623a3c2                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff853f11e8                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff850aad27                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff850791ca                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffffc0fddc05                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8508755c                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8602f685                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8507a3e2                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85717a50                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8621b2b7                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85f9f673                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffffc0817775                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff854aff03                                                                                                          -      -            
     0.00%  frankenredis  frankenredis      [.] mi_theap_umalloc                                                                                                            -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff86011dd0                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff851965fc                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffffc081760f                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85f9f5a5                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8603aa9b                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8519f4aa                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffffc0fee758                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff851a0306                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff851965d0                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff854a6590                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85ef4062                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8519f584                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff86023686                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff85138e28                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff86011c1d                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8602f116                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff850cd874                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff858416b9                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85f05376                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8623a54c                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8603abc2                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff850bc55d                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8602f1fc                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffffc0ffd18f                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8602f203                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8507916e                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85efbdfe                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8603ac80                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff851a2b53                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff86039409                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8603d66c                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8508682a                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85f03f79                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8622050c                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8603b832                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85137464                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff850a7806                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8602f8fd                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffffc0fde418                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8507b077                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff855005f1                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8507b592                                                                                                          -      -            
     0.00%  frankenredis  [vdso]            [.] __vdso_clock_gettime                                                                                                        -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffffc0fee6e0                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85ef6e27                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85f607ee                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8519e516                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffffc0fb218d                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff860110da                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff853f14e7                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85087efd                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85080ffc                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff85ef6ad4                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff851a2ad4                                                                                                          -      -            
     0.00%  frankenredis  [vdso]            [.] 0x00000000000009c9                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85830935                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff86036f97                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85f9f5a0                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85838efc                                                                                                          -      -            
     0.00%  frankenredis  frankenredis      [.] mi_find_page                                                                                                                -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8531473a                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff853ec34e                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff84c01192                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8507e72e                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff86046fb5                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8507ef5f                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff86036e63                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85f2da47                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85f2e33d                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85104b20                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffffc0fde23b                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffffc0f920f5                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff851a2b6a                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff86209ce9                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85f2f091                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8602f79a                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff860733bb                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff860110dd                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffffc0fdd3d4                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff84f23441                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff84f8c9d1                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85712ad9                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8621c6a9                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff84f8c9d1                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8621c6a9                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8508129a                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff862251d0                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8548f9b9                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8508129a                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff850791b8                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8621f942                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff85eefcc7                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85eff0d5                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff86223c70                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8530d2bc                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff86220551                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8572a609                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8547f9c5                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff851a299e                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff851626d5                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff853267f2                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8530d2bc                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff850875c6                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85021989                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8508a305                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff86220691                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff84c01192                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85326526                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8530d2c3                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8519f4a8                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff84f8ca94                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff84f233f7                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff84f8ca86                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff84f8ca75                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8530d2bc                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8622f214                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8621f930                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85078cef                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8532642b                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff84f8c9da                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8507e5ae                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8621f940                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff850a785c                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff84fef5f8                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85180106                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff84c01248                                                                                                          -      -            
     0.00%  fr-writer-1   libc.so.6         [.] __syscall_cancel                                                                                                            -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8507b528                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8621c69a                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8622fb7c                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff85138fbf                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff850b6e65                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85255c50                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8507b4d9                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8507e716                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8508ab06                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff851240ac                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8510dc13                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85326421                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85124138                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8506f938                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff84fdedcb                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8519f76a                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff862288b8                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8507e3d5                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8506cab9                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8621c6a9                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8516228f                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff85180100                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff851240c7                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8508a45b                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8519f8bf                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff854b7d80                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff851a0521                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8530d2c3                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff851a227b                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8507b5c2                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85326b49                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85062536                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff851626d6                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff851a0595                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85160ebb                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85ef6b03                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff8621c6a1                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85300078                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff854feada                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8515c8e3                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff8506d6df                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff84fdedcb                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8530d2c3                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff862251d0                                                                                                          -      -            
     0.00%  fr-writer-1   [unknown]         [k] 0xffffffff85300b80                                                                                                          -      -            
     0.00%  frankenredis  [unknown]         [k] 0xffffffff8530d2cc                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85300b80                                                                                                          -      -            
     0.00%  fr-writer-0   [unknown]         [k] 0xffffffff85300b65                                                                                                          -      -            
