# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 2K of event 'cycles:P'
# Event count (approx.): 16834608495
#
# Overhead  Command       Shared Object     Symbol                                                                                                                            
# ........  ............  ................  ..................................................................................................................................
#
     4.63%  frankenredis  frankenredis      [.] fr_store::canonical_string_value_from_slice
            |          
            |--0.79%--<fr_store::Store>::drop_if_expired
            |          
             --0.71%--0x71646f5b5986
                       clock_gettime@@GLIBC_2.17
                       <std::sys::pal::unix::time::Timespec>::now
                       <fr_runtime::Runtime>::execute_plain_set_borrowed

     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff86023711
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff8603486a
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffffc0fbd2ae
     0.05%  frankenredis  [unknown]         [k] 0xffffffff8519e405
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff85503f60
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff8603fc9d
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff850a7849
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff850bc722
     0.05%  frankenredis  [unknown]         [k] 0xffffffff85835fd1
     0.05%  frankenredis  [unknown]         [k] 0xffffffff854afeb2
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff85088549
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff8531350e
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff85ef1819
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffffc0fd77f5
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff85ffb9fe
     0.05%  frankenredis  [unknown]         [k] 0xffffffff84c000b4
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff8600a2d8
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff850795b2
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff862204d0
     0.05%  frankenredis  [unknown]         [k] 0xffffffff85453cbf
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff86045e7d
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff85f2b975
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff85088a3c
     0.05%  frankenredis  [unknown]         [k] 0xffffffff8546fe36
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff850a710b
     0.05%  frankenredis  [unknown]         [k] 0xffffffff862252e9
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff8600a176
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff85ffba61
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff850a77f6
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff85104b41
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff86059727
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff85080fa4
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffffc08174a8
     0.05%  frankenredis  [unknown]         [k] 0xffffffff8510f1d0
     0.05%  frankenredis  [unknown]         [k] 0xffffffff8623a3e0
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff85f2cb85
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff84fc6541
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff85f2b689
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff8604ce72
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffffc0fd7209
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff85f2e220
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff86022ffc
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff85136dc9
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff850875bf
     0.05%  frankenredis  [unknown]         [k] 0xffffffff8510f1ec
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff86073376
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff84c001b9
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff86011a6b
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffffc0fdd07b
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff8603ac80
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff8602ef4e
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff85456d99
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff8622058e
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff851a2b53
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff854ffa99
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff8519e48d
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff85f02a63
     0.05%  frankenredis  [unknown]         [k] 0xffffffff85f0c7b5
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff851965ff
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff85d073da
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff8519f725
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffffc0f9203a
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff860017fd
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff85f606e5
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff851374f4
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffffc0f92136
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff862206af
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff8506f8c5
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff853ee95b
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff8600a7d3
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff850bc59c
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffffc0feaf50
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff8623a4c8
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff85480b7e
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff86036595
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff8602b540
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff8602f185
     0.05%  fr-writer-1   [unknown]         [k] 0xffffffff860113df
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff86001821
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff85124af8
     0.05%  fr-writer-0   [unknown]         [k] 0xffffffff86036d9c
     0.04%  frankenredis  [unknown]         [k] 0xffffffff8515d01f
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85f2f049
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff851318cf
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8508e843
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8603acf3
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85f0407c
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff860248f3
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffffc0fdc0ca
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff854598bc
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85080fb1
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff850a70da
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8602fcaa
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85456a26
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc08551eb
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff860d1e25
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff850b8f3e
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff86010ec9
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85080fa4
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0fd770b
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0fdce9e
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85ef2da9
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffffc0fde418
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff850868bd
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff86010f85
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8603f92a
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff850868a4
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85079a29
     0.04%  frankenredis  [unknown]         [k] 0xffffffff84f23441
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff851a04f0
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8623b893
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85f2bc31
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8508a45b
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff86001805
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8603fc79
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffffc0817613
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8515a625
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0fddc92
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85080faf
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8604cf4d
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85efbbd0
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff853ee97a
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8604c38e
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85079294
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff86022f37
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff851a2235
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff850b8f37
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff854aff1b
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0816122
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff850210b8
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8507e5d7
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85d07457
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffffc0fe8de6
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff86034254
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8620c884
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff856a20d9
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff86034666
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85efeee0
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85f273d9
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff850b8f40
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0fe9008
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff86022bf4
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85152558
     0.04%  frankenredis  [unknown]         [k] 0xffffffff8507b4e1
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0fde412
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0f927f5
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8603a6d1
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8603f64d
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff850b8f25
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85088671
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff850b685d
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0feae1f
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff850b8f20
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85080f9f
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff86023fdc
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffffc0f9202b
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff850a794a
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff862252ea
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff86044d65
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffffc0817702
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffffc0fd73fe
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8603d454
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8548f9b9
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff850b6b70
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8571786e
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8604261a
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8623a511
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff850b2c99
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85d0743b
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8546fb9b
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff86034743
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8519f584
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff850795ef
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85136135
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8601190a
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85503fc7
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff850aadbd
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8603d1fb
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8603a4fd
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8602f625
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8602ef3e
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8569f88c
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85159ab5
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff86009a2f
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8507db7e
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff84f23355
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8602f47d
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85ef6b00
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8519f3fe
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff853e9b9d
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff86036842
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff854ffac7
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0fd7175
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0feafe5
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85f2e220
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8513745c
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffffc0ffd770
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8602fcb5
     0.04%  fr-writer-1   libc.so.6         [.] syscall
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc085520d
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff860367e5
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8519f74f
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8602f207
     0.04%  frankenredis  frankenredis      [.] <foldhash::quality::RandomState as core::hash::BuildHasher>::hash_one::<&alloc::vec::Vec<u8>>
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85f2b8bf
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8502171f
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85089a46
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85f270b3
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0f92026
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8508a97b
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff851965ed
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff860733bd
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85ef3fb8
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0fee6e6
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8508e851
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff86041535
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85f2df4b
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc08175c7
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8620a0f3
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85089532
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff86036b87
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff860542eb
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff86023686
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff850874dd
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0817606
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85f2e2b5
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8603a0a6
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85f028dd
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff86054180
     0.04%  frankenredis  [unknown]         [k] 0xffffffff85eeb89b
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8604ab81
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85079139
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85efef93
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0fd77ca
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8600a7e6
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8508e9a5
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8602b104
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0fb0842
     0.04%  frankenredis  frankenredis      [.] frankenredis::drain_pending_pubsub_to_connection
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0f92592
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8602f2a5
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85f2df9d
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff86011a1b
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffffc0fee748
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8600dd5f
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85f2f058
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0fd6e45
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85f2c8a9
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff851a2b48
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85160b7d
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8603cac3
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8602f7fb
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8603da12
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0fee706
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8569f85d
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0ffd79d
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8623a569
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff860235d1
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85160b7b
     0.04%  fr-writer-0   libc.so.6         [.] __send
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8519fced
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8547f1e6
     0.04%  frankenredis  [unknown]         [k] 0xffffffff85452e41
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff86003098
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffffc0f928be
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffffc0fd6e46
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8603d1d4
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8623a563
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85d07446
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff86034714
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8602f203
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85021778
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8603d10a
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff860239c0
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff8602b722
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8623a4ff
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8507b528
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8506c783
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff86073375
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff85f05399
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85ef6dee
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff86036e63
     0.04%  fr-writer-1   [unknown]         [k] 0xffffffff85f02895
     0.04%  fr-writer-0   [unknown]         [k] 0xffffffff8603f684
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff86011d63
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff8602ea65
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff85160ed4
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffffc0fd7202
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff8602f04d
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff856a2085
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff8604ce9d
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff85504049
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff86047605
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff85453cb8
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffffc0f920fa
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff8623b8a6
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffffc0f928be
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff85080fb1
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff851a2b6a
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff8507e5df
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff860118cf
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff8509023e
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff850875ba
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff85f2efaa
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff85ef2da1
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff85f2bc63
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff8603464a
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff8508352a
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff85503f66
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffffc081602d
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffffc0f92844
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff850730da
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff850874f3
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff85ffb9d0
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff860596c7
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff8519f8d3
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffffc0fde437
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff850bfde3
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff8600a282
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff8519f426
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff85081254
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff853f11dd
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff85f606e9
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff8602eb0b
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff85eef91c
     0.03%  frankenredis  [unknown]         [k] 0xffffffff8519f58b
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff86036590
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffffc0f923ed
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff86220708
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff8604cea5
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff850bfdeb
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff851360fd
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff8604cf55
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff857121de
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff85eefb29
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff8515a7fe
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff860239c5
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff86020384
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff854b1b6a
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff8604ceaa
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff8602f8fd
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffffc0fee74c
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff8507db69
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff85456f32
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff85f9f67a
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff8603f6b6
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff860110b6
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffffc0fb2125
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffff8603d3bf
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff850790f5
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff85124bdd
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff8547f216
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff85f2e332
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff850716e9
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff850a72f1
     0.03%  frankenredis  [vdso]            [.] 0x0000000000000937
     0.03%  fr-writer-0   [unknown]         [k] 0xffffffffc0fdb75d
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff8508757a
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff8604cf73
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffffc0fd6d91
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff84f233a4
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff8546fda6
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff85f2e2da
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff85f2b679
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff8603aa90
     0.03%  fr-writer-1   [unknown]         [k] 0xffffffff86239b8f
     0.03%  frankenredis  [unknown]         [k] 0xffffffff862252ea
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8603a986
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85f2f07c
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85087f67
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff8546fd35
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85f2df70
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffffc0feabdc
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff851965e6
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff84f2345b
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff85eefb25
     0.02%  frankenredis  [unknown]         [k] 0xffffffff85f0cd02
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8604ce77
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffffc0fed265
     0.02%  fr-writer-1   [unknown]         [k] 0xffffffff8601149b
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff86022fe5
     0.02%  fr-writer-0   [unknown]         [k] 0xffffffff850a77e5
